id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9504857,"The ""Suite 102"" by the Acropolis.",48448507,Konstadinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97911,23.72406,Entire home/apt,70,1,89,2019-04-05,2.23,9,348
9510598,"The ""Suite 101"" by the Acropolis.",48448507,Konstadinos,,ΚΕΡΑΜΕΙΚΟΣ,37.97879,23.72103,Entire home/apt,70,1,97,2018-10-15,2.55,9,161
9510630,Cozy studio in central Athens,45315777,Elias,,ΚΥΨΕΛΗ,38.00023,23.73594,Entire home/apt,25,2,16,2019-04-01,0.48,2,305
9525227,"The ""Suite 103"" by the Acropolis.",48448507,Konstadinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97801,23.72323,Entire home/apt,60,1,66,2019-03-31,1.81,9,348
9530737,Mansion home in the center,49369761,Fofi,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95916,23.7371,Entire home/apt,31,3,65,2018-11-08,1.72,1,360
9536776,Kolonaki - Syntagma penthouse with sea view,33425468,Irini,,ΡΗΓΙΛΛΗΣ,37.97438,23.74187,Entire home/apt,75,2,5,2018-04-02,0.13,3,358
9541538,Apartment in the center of athens,49417962,Vasilis,,ΒΟΤΑΝΙΚΟΣ,37.97927,23.70964,Entire home/apt,48,1,11,2018-06-25,0.29,1,326
9541663,"The ""Suite 201"" by the Acropolis.",48448507,Konstadinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97812,23.72402,Entire home/apt,70,1,95,2019-01-06,2.34,9,323
9548700,"The ""Suite 202"" by the Acropolis.",48448507,Konstadinos,,ΘΗΣΕΙΟ,37.97761,23.72179,Entire home/apt,70,1,42,2018-10-14,1.06,9,348
9548843,"The ""Suite 203"" by the Acropolis.",48448507,Konstadinos,,ΘΗΣΕΙΟ,37.97736,23.7233,Entire home/apt,60,1,136,2019-04-09,3.49,9,303
9619045,ABA - APARTMENT WITH ACROPOLIS VIEW,48654793,Do  Disturb Group,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96765,23.73037,Entire home/apt,195,1,25,2019-01-01,0.62,12,255
9643620,Private bedroom with a bed and desk,49157517,Giannis,,ΓΚΥΖΗ,37.99003,23.7483,Private room,30,1,1,2016-01-04,0.03,1,365
9643833,SPLENDID FUNKY FLAT,33200523,Afrodite,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01035,23.73136,Entire home/apt,27,6,1,2016-01-31,0.03,4,41
9648099,chameleon youth hostel doorms,49882598,Grigoria,,ΘΗΣΕΙΟ,37.97461,23.71776,Shared room,12,1,85,2019-03-24,2.11,4,336
9648354,chameleon youth hostel doorms,49882598,Grigoria,,ΘΗΣΕΙΟ,37.97544,23.71679,Shared room,10,1,28,2019-03-10,0.78,4,334
9656826,Mediterranian light near Acropolis!,49917046,Ελενη,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96563,23.72454,Entire home/apt,49,2,224,2019-04-07,5.60,1,236
9665205,Renovated apartment Kolonos area,49949168,Kate,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99561,23.70919,Entire home/apt,35,3,0,,,1,362
9674129,Apartment near Acropoli and Filopappou Hill,49987121,Giorgos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96516,23.72871,Entire home/apt,45,2,227,2019-04-06,6.74,1,296
9677585,Athens  loft Acropolis front row,23739318,Paris,,ΚΕΡΑΜΕΙΚΟΣ,37.98033,23.71837,Entire home/apt,85,2,44,2019-03-24,1.09,3,315
9687220,chameleon youth hostel master sweet,49882598,Grigoria,,ΘΗΣΕΙΟ,37.97409,23.71645,Private room,50,1,1,2016-07-07,0.03,4,128
9687393,chameleon youth hostel roof paradis,49882598,Grigoria,,ΘΗΣΕΙΟ,37.97489,23.71769,Private room,40,1,1,2017-05-28,0.04,4,153
9691500,Huge flat~idyllic view~city center,49424323,James,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97431,23.72899,Entire home/apt,48,30,0,,,1,88
9692490,Central&Stylish 4 Bedroom Flat,25731766,Nassos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9874,23.72285,Entire home/apt,53,2,139,2019-04-03,3.40,10,256
9703400,Bright & cosy loft near the centre,50105352,Αριστομένης,,ΣΤΑΔΙΟ,37.97,23.74228,Entire home/apt,25,1,208,2019-03-25,5.11,1,235
9707877,Come and experience Greek hospitality.,50123575,Maria,,ΑΝΩ ΚΥΨΕΛΗ,38.00596,23.74667,Entire home/apt,15,3,0,,,1,0
9711346,Elegant & Boutique Loft@Acropolis,18098651,Loukas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97758,23.7249,Entire home/apt,75,2,163,2019-04-07,4.60,1,304
9718738,Sunny attic. Acropolis-Koukaki.,50169734,Eleni,,ΑΚΡΟΠΟΛΗ,37.96429,23.71887,Entire home/apt,30,1,238,2019-04-10,5.88,1,81
9724137,2 room apartment near Athens center,10076200,Alex,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96025,23.72588,Entire home/apt,30,2,156,2019-03-25,3.86,9,209
9726059,Flat near metro and Athens center,10076200,Alex,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96327,23.72716,Entire home/apt,29,2,202,2019-03-24,4.96,9,202
9728592,"Cozy apartment, Kolonaki",50202847,Mary,,ΛΥΚΑΒΗΤΤΟΣ,37.9808,23.74846,Entire home/apt,45,1,0,,,1,0
9745267,Room  in  Monastiraki  center,443874,Panagiota,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97581,23.72435,Private room,52,1,28,2018-05-05,0.68,5,339
9746382,Luxurious 5 star apartment,50200343,Georgios,,ΡΗΓΙΛΛΗΣ,37.9747,23.74141,Entire home/apt,126,1,0,,,1,365
9747483,SUPER CENTRAL LUX APT IN SYNTAGMA KOLONAKI ATHENS,33548769,Danny,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9794,23.73616,Entire home/apt,101,1,115,2019-04-02,4.19,17,334
9748566,La Reserve Grandparent's suit,50287496,Maria,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95856,23.7246,Entire home/apt,30,1,9,2018-09-17,1.01,4,46
9753325,Near Acropolis/Brand new apartment,50305370,Harris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97679,23.72828,Entire home/apt,45,1,261,2019-03-27,6.49,1,304
9769169,private Bedroom in a loft,49592967,Vicky,,ΚΕΡΑΜΕΙΚΟΣ,37.97985,23.7132,Private room,30,3,0,,,1,358
9770854,"Modern apartment, heart of Athens",50378451,Dora,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97988,23.73069,Entire home/apt,42,1,68,2019-03-31,1.92,1,338
9798664,"Acropolis view, central & sunny!",50495732,Barbara,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97861,23.7228,Entire home/apt,36,1,220,2019-04-06,6.04,1,307
9831203,Boutique Studio near Temple of Olympian Zeus,50632863,Yagos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97338,23.73188,Entire home/apt,40,2,220,2019-04-10,5.80,2,22
9834032,Beautiful 2 bedroom flat in central Athens!!!,50450791,Γιωργος,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96353,23.74013,Entire home/apt,45,2,25,2018-07-17,0.62,1,360
9838891,"Amazing,sunny penthouse in Athens",12119278,Julia,,ΚΥΨΕΛΗ,37.99918,23.73664,Entire home/apt,30,1,169,2019-04-05,5.10,1,272
9844087,Right below the Acropolis,50687542,George,,ΑΚΡΟΠΟΛΗ,37.96924,23.72732,Entire home/apt,70,2,89,2019-02-27,2.19,3,269
9852092,Renovated apartment under Acropolis,41641070,Spilios,,ΑΚΡΟΠΟΛΗ,37.96862,23.72958,Entire home/apt,40,1,0,,,1,0
9856108,Cosy apartment near National Museum,50736059,Mirian,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99194,23.74216,Entire home/apt,40,1,0,,,1,0
9857607,Refurbished apartment in the center,4375373,Adam,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98809,23.75206,Entire home/apt,32,2,16,2019-02-03,0.51,1,175
9860008,Cosy Central Independant Studio in Centrally,50750841,Nickolas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98586,23.74047,Entire home/apt,28,1,74,2019-02-11,1.97,1,333
9876310,Modern Sunny Flat Under Akropolis!,50819625,Dina,,ΑΚΡΟΠΟΛΗ,37.96824,23.72757,Entire home/apt,37,1,170,2019-04-02,4.42,2,294
9891612,Live like a local in Exarchia,6893119,Eri,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98602,23.73975,Entire home/apt,35,3,0,,,1,0
9893034,Luxury apartment near Acropolis,10076200,Alex,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96553,23.73137,Entire home/apt,45,2,214,2019-03-18,5.32,9,215
9912595,Acropolis lovable classical lodging,32360314,Kelly,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96589,23.72469,Entire home/apt,45,1,157,2019-04-11,4.18,2,295
9914966,Acropolis view near metro,10076200,Alex,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95635,23.72945,Entire home/apt,35,2,179,2019-03-27,4.48,9,171
9916154,Marie Christine Suite,50987302,Yiannis,,ΛΥΚΑΒΗΤΤΟΣ,37.97958,23.74317,Private room,400,1,0,,,2,363
9952717,athenologist #1,51146803,Alessia,,ΑΚΡΟΠΟΛΗ,37.96965,23.72651,Entire home/apt,44,222,0,,,1,365
9953154,Cozy apartment in Placa,21307022,Χρυσουλα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97576,23.72957,Entire home/apt,42,2,161,2019-03-25,4.03,1,320
9957299,Industrial style apartment - Special Price,51163812,Akis & Marietta,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98897,23.7525,Entire home/apt,38,2,54,2018-09-09,1.36,4,307
9958511,Lovely studio - Special Price,51163812,Akis & Marietta,,ΓΚΥΖΗ,37.99087,23.75059,Entire home/apt,28,2,141,2018-12-23,3.71,4,342
9970367,"Luxurious,sunny, bright downtown apartment",51233955,George,,ΝΕΑ ΚΥΨΕΛΗ,38.00306,23.75,Entire home/apt,25,1,58,2019-04-10,1.52,1,133
9981365,ARCHITECTS' UNIQUE LOFT,24139665,Agi-Ann,,ΓΚΑΖΙ,37.97557,23.70831,Entire home/apt,350,1,0,,,1,365
10006867,5th floor in Eksarcheia,23191991,Elisa,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98551,23.73615,Private room,40,1,1,2017-10-04,0.05,3,0
10008553,Urban Downtown Loft,46223963,Dimitris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96034,23.73445,Entire home/apt,25,1,160,2019-04-01,4.02,8,265
10018814,lycabettus roof garden studio,10641681,Vaggelis,,ΛΥΚΑΒΗΤΤΟΣ,37.98127,23.74492,Entire home/apt,153,1,13,2018-07-21,0.41,1,88
10027906,3 bdr Apt Incredible Acropolis View,748818,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97579,23.73144,Entire home/apt,110,2,60,2019-02-24,1.51,76,289
10028991,Esther's room -  balcony 5th floor Eksarcheia,23191991,Elisa,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98415,23.73608,Private room,17,2,5,2017-09-24,0.13,3,0
10031438,IN THE HEART OF ATHENS / ACROPOLIS,1375394,Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9648,23.72343,Entire home/apt,25,2,59,2019-04-01,2.65,5,183
10033511,Modern Penthouse Lycabettus View,651328,Sotiris,,ΠΑΓΚΡΑΤΙ,37.96829,23.74415,Entire home/apt,69,1,142,2019-04-07,3.72,1,297
10038081,3 Private Rooms | Cosy flat with view of  Athens,51528158,Anastasia,,ΠΟΛΥΓΩΝΟ,37.99886,23.75656,Private room,30,1,0,,,1,0
10045138,Lilo's cozy apt,51561461,Eleni,,ΓΟΥΔΙ,37.9837,23.76477,Entire home/apt,25,2,33,2019-03-20,1.16,1,362
10045648,Romantic Apartment -near Acropolis-,3421891,Pantelis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96638,23.73035,Entire home/apt,40,2,94,2019-03-24,2.33,7,317
10045863,in the heart of athens!!,51549507,Giannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97776,23.73168,Entire home/apt,38,1,307,2019-04-05,7.84,1,294
10048593,Cozy 2 bdr Apt in Athens Center,748818,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96565,23.73101,Entire home/apt,40,2,34,2018-11-20,0.91,76,311
10053500,Erato's apartment,26906617,Erato,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00055,23.72122,Entire home/apt,50,3,0,,,1,365
10053765,Διαμερισμα Συνταγμα Ακροπολη Πλακα,17626415,Theodora,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97508,23.73232,Entire home/apt,50,182,0,,,1,365
10063292,Cosy apartment in Athens center- Kolonaki,39701255,Sissy,,ΡΗΓΙΛΛΗΣ,37.97519,23.74082,Entire home/apt,65,1,18,2018-05-03,0.47,3,354
10063597,New Classic Apartment In Psiri ΙΙ,20880921,Stamatis,,ΘΗΣΕΙΟ,37.97809,23.72194,Entire home/apt,50,2,105,2019-01-23,2.63,8,243
10064490,Luxury apartment in Athens center-Kolonaki,33425468,Irini,,ΡΗΓΙΛΛΗΣ,37.97309,23.74186,Entire home/apt,65,1,27,2018-09-12,0.71,3,354
10066465,"Dreamy, Retro & Economic Apt. - Close to metro",9011268,Panos & Evelyn,,ΝΙΡΒΑΝΑ,38.01435,23.72712,Entire home/apt,40,1,65,2018-10-25,1.94,2,350
10080423,cozy and charming bedroom in a special flat,4803437,Sofia,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99529,23.73391,Private room,25,1,1,2018-06-02,0.09,1,179
10082567,Ηλιόλουστο διαμέρισμα με θεα.......,51205355,Giorgos,,ΓΟΥΒΑ,37.96062,23.74408,Entire home/apt,35,1,17,2018-12-19,0.44,2,201
10088481,"Big, relaxing luxury home + garden",4970426,Adam,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98738,23.71244,Entire home/apt,65,2,57,2019-02-23,1.43,2,67
10094796,spacious room in a peaceful flat,8975750,Justine,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98871,23.73679,Private room,20,3,24,2019-01-12,0.68,2,291
10115941,Cozy apartment,51913677,Adonis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98527,23.74283,Entire home/apt,20,3,21,2018-08-13,0.54,1,319
10121919,"Peaceful apartment, relaxing garden",4970426,Adam,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98598,23.71584,Entire home/apt,35,2,85,2018-11-12,2.13,2,74
10127086,"A pleasant minimal apartment, easy to live & move",51971733,Yiannis & Ioana,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02029,23.73966,Entire home/apt,33,3,46,2019-03-18,2.17,1,210
10130336,Cosy Home in the heart of Athens,25398596,Yiannis,,ΚΕΡΑΜΕΙΚΟΣ,37.98061,23.72085,Entire home/apt,29,1,162,2019-04-10,4.35,1,231
10130785,super central  - metro Acropolis,23371647,Δροσούλα,,ΑΚΡΟΠΟΛΗ,37.96794,23.72893,Entire home/apt,37,2,182,2019-04-06,4.92,2,175
10161062,Luxury Central Flat w/ 2 Bedrooms and 2 Bathrooms,39330428,Top Stays,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99913,23.73218,Entire home/apt,55,1,7,2019-01-24,0.20,9,241
10176507,"Luxury 2BR Flat, Great Central Neighbourhood!",39330428,Top Stays,,ΚΥΨΕΛΗ,37.99953,23.7377,Entire home/apt,50,1,12,2019-04-11,0.40,9,359
10182231,Family friedly apartment,50655909,Dimitris,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96372,23.74147,Entire home/apt,80,3,0,,,1,365
10184538,Κεντρική γειτονιά της Αθήνας,52303369,Mario,,ΙΛΙΣΙΑ,37.97372,23.74891,Entire home/apt,47,2,0,,,1,365
10188217,LargeBeautifulVeryCleanCentral Flat,7520210,Irene,,ΛΥΚΑΒΗΤΤΟΣ,37.98006,23.74098,Entire home/apt,46,6,41,2018-12-24,1.11,1,197
10203278,Beautiful 2-floors apartment Athens,52418898,Georgios,,ΑΝΩ ΚΥΨΕΛΗ,38.00636,23.75159,Entire home/apt,72,1,0,,,1,365
10204599,Urban home,18208208,Michael,,ΠΑΓΚΡΑΤΙ,37.96832,23.75266,Entire home/apt,40,1,0,,,2,209
10215831,"Elegant, luxury 1 bed apt, sleeps 2",1418201,Dean,,ΛΥΚΑΒΗΤΤΟΣ,37.97973,23.74374,Entire home/apt,50,3,5,2019-01-23,0.16,63,102
10257486,"Central Athens, 5' to Metro!",31476648,Konstantinos,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00016,23.7319,Entire home/apt,34,2,21,2018-10-04,0.57,3,353
10258037,"Athens flat, a true home - 250m from Syntagma squ",52739195,Villy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97461,23.734,Entire home/apt,65,2,13,2018-10-28,0.53,1,293
10261338,Cosy apartment in the city center,52756702,Georgia,,ΣΤΑΔΙΟ,37.96916,23.74278,Entire home/apt,60,3,88,2019-04-08,2.37,1,308
10265257,Luxurious GRANDE airbnb room near Acropolis Athens,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96306,23.72096,Private room,12,1,134,2019-04-08,3.38,45,346
10267857,Studio in Exarchia Athens,52794144,Marina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98775,23.73749,Entire home/apt,22,3,12,2018-12-22,0.37,1,194
10271608,Athena's Nest- No hidden fees! A/C AND HEATED!,5108482,Alexi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97376,23.73355,Entire home/apt,89,1,233,2019-03-25,6.59,3,148
10292091,Επιπλωμενο μοντερνο στουντιο,36254729,Alexia,,ΣΤΑΔΙΟ,37.96528,23.74492,Entire home/apt,29,1,83,2018-11-14,2.53,1,359
10318916,Cosy flat 3 min from Athens Metro,41270857,Margarita,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99499,23.7734,Entire home/apt,32,7,15,2018-10-21,0.50,1,184
10325584,Athens Hip City Apt,52909234,Elena,,ΣΤΑΔΙΟ,37.96641,23.7394,Entire home/apt,50,3,6,2019-02-10,0.20,1,204
10331341,Comfy flat at the centre of Athens,53164688,Marina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98753,23.74599,Entire home/apt,25,1,12,2018-01-04,0.31,1,209
10336165,City center apartment,14424585,Κατερίνα,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96463,23.73082,Entire home/apt,19,1,120,2019-03-13,3.19,1,343
10349116,New Central Penthouse-Stunning View,36119666,Athina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98331,23.7368,Entire home/apt,50,2,209,2019-04-09,5.34,2,332
10354786,House on the Acropolis rock,53292800,Niki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97402,23.72617,Entire home/apt,130,1,198,2019-04-05,5.26,1,287
10357301,Apartment Central Athens,53305932,Marios,,ΠΕΤΡΑΛΩΝΑ,37.96655,23.71009,Entire home/apt,35,2,19,2017-10-20,0.56,1,0
10360991,Fully renovated on Lycabettus Hil,53325863,Stavros,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98767,23.74814,Entire home/apt,35,1,30,2019-04-08,0.82,1,114
10364578,"Central Lycabettus penthouse, stunning view",48245392,Alexandra,,ΛΥΚΑΒΗΤΤΟΣ,37.98471,23.74294,Entire home/apt,59,2,70,2019-03-31,2.11,3,267
10371055,"BEST Location, Monastiraki, In the Heart of Athens",30255408,Stefanis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9782,23.72537,Entire home/apt,40,2,4,2018-10-25,0.11,18,269
10374154,Stylish & Comfy in the City Center,53400136,Evi,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9875,23.71897,Entire home/apt,25,2,153,2019-04-10,4.02,1,360
10382889,Driopon Apartment,53448072,Ted,,ΠΕΤΡΑΛΩΝΑ,37.96785,23.70943,Entire home/apt,60,3,2,2016-09-07,0.05,2,33
10400201,"Mets the secret of central Athens,no cleaning fee!",53540430,Chris,,ΣΤΑΔΙΟ,37.96681,23.7357,Entire home/apt,25,1,352,2019-04-06,9.91,1,269
10401324,Αthens flat. At the heart of Syntagma square.,49434255,Dia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97379,23.73418,Entire home/apt,75,2,71,2018-11-25,1.91,1,285
10421511,"ΔΙΑΜΕΡΙΣΜΑ ΣΤΟ ΚΕΝΤΡΟ ΤΗΣ ΑΘΗΝΑΣ, ΕΞΑΡΧΕΙΑ.",53674392,Ελευθερια,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98691,23.73685,Entire home/apt,40,2,61,2018-08-25,1.64,1,325
10426129,Charming flat in athens centre,14628128,Ioannis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98572,23.7392,Entire home/apt,60,1,0,,,2,262
10444344,Cutehome Acropolis/metro sugrou-fix,46570806,Giannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96316,23.72711,Entire home/apt,40,1,133,2019-04-08,4.91,1,287
10447814,Acropolis Neoclassical Mansion,53824000,Leonidas,,ΑΚΡΟΠΟΛΗ,37.96606,23.7223,Entire home/apt,115,1,95,2018-11-24,2.54,16,287
10448836,Studio on Athens metro,7398330,Anastas,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00555,23.72712,Private room,29,1,19,2019-03-11,0.50,3,362
10467859,Venetia's home in center of Athens,53941988,Annick,,ΠΑΓΚΡΑΤΙ,37.96435,23.74593,Entire home/apt,23,3,68,2019-04-02,1.86,1,327
10473236,Luxurious 1BD Ap. Historical Athens,31209762,Alexandros,,ΠΑΓΚΡΑΤΙ,37.97038,23.74293,Entire home/apt,80,2,0,,,1,365
10473625,Modern apartment in central Athens,16167618,Konstantinos,,ΚΟΛΩΝΑΚΙ,37.97887,23.74449,Entire home/apt,26,3,37,2019-04-09,1.02,1,46
10475685,Arts & Acropolis,39266797,Paul,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96175,23.72632,Entire home/apt,65,1,0,,,1,0
10482630,Cozy  studio center uptown near Neo Psichiko,53983867,Christopher,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99849,23.77233,Entire home/apt,30,20,3,2018-10-26,0.20,9,297
10488943,House with garden Thissio-Acropolis,5936658,Antonis,,ΑΚΡΟΠΟΛΗ,37.97245,23.71655,Entire home/apt,60,2,9,2018-08-28,0.25,1,249
10492029,Holidays with the comfort of home 1,19375244,Ana Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96597,23.72298,Private room,18,1,11,2016-10-03,0.30,2,102
10503261,Central Athens Penthouse,54155691,George,,ΙΛΙΣΙΑ,37.97477,23.74886,Entire home/apt,60,2,0,,,1,365
10503859,gazi loft,46494819,Panos,,ΒΟΤΑΝΙΚΟΣ,37.9787,23.70791,Entire home/apt,39,1,0,,,1,195
10513581,Economy Double room,54077625,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759,23.72988,Private room,58,1,0,,,3,278
10543430,DERIGNY STUDIO CENTRAL ATHENS LUXURIOUS APARTMENTS,3181970,Gerry & Katerina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99534,23.73071,Entire home/apt,16,2,68,2018-11-20,1.87,5,224
10543466,Modern penthouse at syntagma,40474716,Konstantina &,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97692,23.72793,Entire home/apt,55,1,150,2018-07-04,3.85,5,353
10575449,A: HAT - City Centre Air-con/Wi-fi near Metro,5864499,Sinya,,ΠΑΓΚΡΑΤΙ,37.97121,23.74638,Private room,25,1,41,2018-09-30,1.23,4,343
10580109,Stanza acqua - 5th floor with balcony Eksarcheia,23191991,Elisa,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9854,23.7349,Private room,15,2,7,2016-09-01,0.19,3,0
10585531,A&K luxurious central apartment,47815648,Athens Comfort,,ΠΑΤΗΣΙΑ,38.01107,23.73451,Entire home/apt,27,1,135,2019-04-11,3.47,4,299
10588538,32m² homm Newly renovated loft in Athens,29927830,"Dimitris, Konstantinos & Sevi",,ΝΙΡΒΑΝΑ,38.0059,23.72413,Entire home/apt,32,2,165,2019-03-20,4.46,88,343
10596035,Small Apartment - Acropolis Area,54672726,Ev,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9645,23.72407,Entire home/apt,50,1,0,,,1,89
10599434,Come stay in Athens!,14945824,Maria,,ΚΥΨΕΛΗ,38.00005,23.73471,Entire home/apt,87,4,0,,,1,224
10603975,Luxury Boutique-Acropolis,806146,Aris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97908,23.72384,Entire home/apt,53,4,183,2019-04-08,4.75,1,231
10642903,Acropolis heart,15884339,Maria,,ΑΚΡΟΠΟΛΗ,37.96962,23.72948,Entire home/apt,90,1,0,,,1,364
10663978,Athens Center Kolonaki Upscale 2SPC Apt + Parking,35381900,Argyris,,ΛΥΚΑΒΗΤΤΟΣ,37.98192,23.74083,Entire home/apt,64,3,3,2019-03-25,0.09,2,316
10669181,Athensapart-Kolonaki best location,3846699,Peter,,ΚΟΛΩΝΑΚΙ,37.97692,23.74439,Entire home/apt,35,4,11,2018-09-30,0.30,1,365
